2024-12-02 09:13:39.019|INFO|main|w.f.o.OfficeControllerApplication|line-51||Starting OfficeControllerApplication using Java 17.0.11 with PID 4224 (D:\Project\OfficeController\target\classes started by admin in D:\Project\OfficeController)
2024-12-02 09:30:31.624|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_319081198770800|请求耗时：3ms
2024-12-02 09:30:31.625|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_319081198770900|请求耗时：4ms
2024-12-02 09:30:31.695|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_319081218152700|请求耗时：57ms
2024-12-02 09:32:33.123|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_319202694850000|请求耗时：6ms
2024-12-02 09:32:33.125|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_319202695260300|请求耗时：8ms
2024-12-02 09:32:33.181|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_319202715890500|请求耗时：43ms
2024-12-02 09:33:56.191|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_319285765796200|请求耗时：3ms
2024-12-02 09:33:56.193|INFO|http-nio-8088-exec-3|w.f.o.c.s.MyFilter|line-35|traceId_319285765802800|请求耗时：5ms
2024-12-02 09:33:56.240|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_319285778533000|请求耗时：39ms
2024-12-02 09:33:57.872|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_319287442393000|请求耗时：7ms
2024-12-02 09:33:57.873|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_319287442689100|请求耗时：8ms
2024-12-02 09:33:57.938|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_319287458852100|请求耗时：56ms
2024-12-02 09:34:08.324|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_319297898253000|请求耗时：3ms
2024-12-02 09:34:08.326|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_319297898252800|请求耗时：5ms
2024-12-02 09:34:08.377|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_319297918556400|请求耗时：36ms
2024-12-02 09:34:13.251|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_319302817903800|请求耗时：10ms
2024-12-02 09:34:13.253|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_319302818464900|请求耗时：12ms
2024-12-02 09:34:13.300|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_319302835141400|请求耗时：43ms
